worker_ID,tweet_ID,more_novel,equally_novel,less_novel,NA
24449707,entity/text/news/tweet/38794,1,0,0,0
14353703,entity/text/news/tweet/38794,1,0,0,0
33271440,entity/text/news/tweet/38794,0,0,0,1
29155723,entity/text/news/tweet/38794,1,0,0,0
13581319,entity/text/news/tweet/38794,0,0,1,0
30544555,entity/text/news/tweet/38794,1,0,0,0
31906954,entity/text/news/tweet/38775,0,1,0,0
27934334,entity/text/news/tweet/38775,1,0,0,0
30901412,entity/text/news/tweet/38775,1,0,0,0
29849805,entity/text/news/tweet/38775,1,0,0,0
4711962,entity/text/news/tweet/38775,0,1,0,0
28513920,entity/text/news/tweet/38775,0,1,0,0
33467170,entity/text/news/tweet/38775,1,0,0,0
33727304,entity/text/news/tweet/38775,1,0,0,0
17950689,entity/text/news/tweet/38775,0,1,0,0
24449707,entity/text/news/tweet/38775,0,0,1,0
14353703,entity/text/news/tweet/38775,0,0,1,0
33271440,entity/text/news/tweet/38775,0,0,0,1
29155723,entity/text/news/tweet/38775,0,1,0,0
13581319,entity/text/news/tweet/38775,1,0,0,0
30544555,entity/text/news/tweet/38775,0,0,1,0
31906954,entity/text/news/tweet/38775,0,1,0,0
27934334,entity/text/news/tweet/38775,1,0,0,0
30901412,entity/text/news/tweet/38775,1,0,0,0
29849805,entity/text/news/tweet/38775,1,0,0,0
4711962,entity/text/news/tweet/38775,0,1,0,0
28513920,entity/text/news/tweet/38775,0,1,0,0
33467170,entity/text/news/tweet/38775,1,0,0,0
33727304,entity/text/news/tweet/38775,1,0,0,0
17950689,entity/text/news/tweet/38775,0,1,0,0
24449707,entity/text/news/tweet/38775,1,0,0,0
14353703,entity/text/news/tweet/38775,1,0,0,0
33271440,entity/text/news/tweet/38775,0,0,0,1
29155723,entity/text/news/tweet/38775,1,0,0,0
13581319,entity/text/news/tweet/38775,0,0,1,0
32292681,entity/text/news/tweet/38775,0,1,0,0
33294824,entity/text/news/tweet/38805,0,1,0,0
32424428,entity/text/news/tweet/38805,1,0,0,0
3587109,entity/text/news/tweet/38805,0,1,0,0
33538351,entity/text/news/tweet/38805,0,1,0,0
31256687,entity/text/news/tweet/38805,0,1,0,0
23503585,entity/text/news/tweet/38805,0,1,0,0
30137403,entity/text/news/tweet/38805,0,1,0,0
22166359,entity/text/news/tweet/38805,1,0,0,0
21665495,entity/text/news/tweet/38805,0,1,0,0
16101132,entity/text/news/tweet/38805,0,1,0,0
20113482,entity/text/news/tweet/38805,1,0,0,0
33386576,entity/text/news/tweet/38805,0,1,0,0
8260660,entity/text/news/tweet/38805,0,1,0,0
31613324,entity/text/news/tweet/38805,0,1,0,0
20043586,entity/text/news/tweet/38805,1,0,0,0
32292681,entity/text/news/tweet/38805,0,1,0,0
33427067,entity/text/news/tweet/38805,1,0,0,0
32352104,entity/text/news/tweet/38805,0,1,0,0
2143114,entity/text/news/tweet/38805,1,0,0,0
31827582,entity/text/news/tweet/38805,1,0,0,0
33761260,entity/text/news/tweet/38805,0,1,0,0
19913374,entity/text/news/tweet/38805,0,1,0,0
31861996,entity/text/news/tweet/38805,0,1,0,0
15577915,entity/text/news/tweet/38805,1,0,0,0
18990100,entity/text/news/tweet/38805,1,0,0,0
21490235,entity/text/news/tweet/38805,1,0,0,0
20312760,entity/text/news/tweet/38805,1,0,0,0
27753923,entity/text/news/tweet/38805,0,0,1,0
33294824,entity/text/news/tweet/38805,0,1,0,0
32424428,entity/text/news/tweet/38805,0,1,0,0
31906954,entity/text/news/tweet/38820,0,1,0,0
27934334,entity/text/news/tweet/38820,1,0,0,0
30901412,entity/text/news/tweet/38820,1,0,0,0
29849805,entity/text/news/tweet/38820,0,1,0,0
4711962,entity/text/news/tweet/38820,0,1,0,0
28513920,entity/text/news/tweet/38820,0,1,0,0
33467170,entity/text/news/tweet/38820,1,0,0,0
33727304,entity/text/news/tweet/38820,0,0,1,0
17950689,entity/text/news/tweet/38820,0,1,0,0
24449707,entity/text/news/tweet/38820,1,0,0,0
14353703,entity/text/news/tweet/38820,0,0,1,0
29155723,entity/text/news/tweet/38820,1,0,0,0
33271440,entity/text/news/tweet/38820,0,0,0,1
13581319,entity/text/news/tweet/38820,1,0,0,0
33761260,entity/text/news/tweet/38820,0,1,0,0
31906954,entity/text/news/tweet/38820,0,1,0,0
27934334,entity/text/news/tweet/38820,1,0,0,0
30901412,entity/text/news/tweet/38820,0,0,0,1
29849805,entity/text/news/tweet/38820,1,0,0,0
4711962,entity/text/news/tweet/38820,0,1,0,0
28513920,entity/text/news/tweet/38820,0,1,0,0
33467170,entity/text/news/tweet/38820,1,0,0,0
33727304,entity/text/news/tweet/38820,0,1,0,0
17950689,entity/text/news/tweet/38820,0,1,0,0
24449707,entity/text/news/tweet/38820,1,0,0,0
14353703,entity/text/news/tweet/38820,1,0,0,0
29155723,entity/text/news/tweet/38820,0,1,0,0
33271440,entity/text/news/tweet/38820,0,0,0,1
24043308,entity/text/news/tweet/38820,0,1,0,0
30544555,entity/text/news/tweet/38820,0,1,0,0
32292681,entity/text/news/tweet/38820,0,1,0,0
32292681,entity/text/news/tweet/38895,0,1,0,0
33427067,entity/text/news/tweet/38895,1,0,0,0
32352104,entity/text/news/tweet/38895,0,0,0,1
31827582,entity/text/news/tweet/38895,1,0,0,0
2143114,entity/text/news/tweet/38895,1,0,0,0
33761260,entity/text/news/tweet/38895,0,1,0,0
19913374,entity/text/news/tweet/38895,0,1,0,0
31861996,entity/text/news/tweet/38895,0,1,0,0
15577915,entity/text/news/tweet/38895,0,0,1,0
18990100,entity/text/news/tweet/38895,1,0,0,0
21490235,entity/text/news/tweet/38895,0,0,1,0
20312760,entity/text/news/tweet/38895,1,0,0,0
27753923,entity/text/news/tweet/38895,1,0,0,0
33294824,entity/text/news/tweet/38895,0,1,0,0
33565158,entity/text/news/tweet/38895,0,1,0,0
31906954,entity/text/news/tweet/38895,0,1,0,0
27934334,entity/text/news/tweet/38895,1,0,0,0
30901412,entity/text/news/tweet/38895,1,0,0,0
29849805,entity/text/news/tweet/38895,0,1,0,0
4711962,entity/text/news/tweet/38895,0,1,0,0
28513920,entity/text/news/tweet/38895,0,1,0,0
33467170,entity/text/news/tweet/38895,1,0,0,0
33727304,entity/text/news/tweet/38895,1,0,0,0
17950689,entity/text/news/tweet/38895,0,1,0,0
24449707,entity/text/news/tweet/38895,1,0,0,0
14353703,entity/text/news/tweet/38895,1,0,0,0
33271440,entity/text/news/tweet/38895,0,0,0,1
29155723,entity/text/news/tweet/38895,0,1,0,0
13581319,entity/text/news/tweet/38895,0,0,1,0
30544555,entity/text/news/tweet/38895,1,0,0,0
32292681,entity/text/news/tweet/38940,0,1,0,0
33427067,entity/text/news/tweet/38940,0,1,0,0
32352104,entity/text/news/tweet/38940,0,1,0,0
2143114,entity/text/news/tweet/38940,1,0,0,0
31827582,entity/text/news/tweet/38940,1,0,0,0
33761260,entity/text/news/tweet/38940,0,1,0,0
19913374,entity/text/news/tweet/38940,0,1,0,0
31861996,entity/text/news/tweet/38940,0,1,0,0
15577915,entity/text/news/tweet/38940,0,0,1,0
18990100,entity/text/news/tweet/38940,1,0,0,0
21490235,entity/text/news/tweet/38940,0,0,1,0
20312760,entity/text/news/tweet/38940,1,0,0,0
27753923,entity/text/news/tweet/38940,0,0,1,0
33294824,entity/text/news/tweet/38940,0,1,0,0
32424428,entity/text/news/tweet/38940,0,1,0,0
33427067,entity/text/news/tweet/38940,0,1,0,0
32352104,entity/text/news/tweet/38940,1,0,0,0
2143114,entity/text/news/tweet/38940,1,0,0,0
31827582,entity/text/news/tweet/38940,1,0,0,0
19913374,entity/text/news/tweet/38940,0,1,0,0
31861996,entity/text/news/tweet/38940,0,1,0,0
15577915,entity/text/news/tweet/38940,0,0,1,0
18990100,entity/text/news/tweet/38940,1,0,0,0
21490235,entity/text/news/tweet/38940,1,0,0,0
20312760,entity/text/news/tweet/38940,1,0,0,0
27753923,entity/text/news/tweet/38940,1,0,0,0
33294824,entity/text/news/tweet/38940,1,0,0,0
32424428,entity/text/news/tweet/38940,0,0,1,0
3587109,entity/text/news/tweet/38940,0,1,0,0
33538351,entity/text/news/tweet/38940,1,0,0,0
13581319,entity/text/news/tweet/38731,1,0,0,0
32292681,entity/text/news/tweet/38731,0,1,0,0
30544555,entity/text/news/tweet/38731,0,0,1,0
33427067,entity/text/news/tweet/38731,0,1,0,0
32352104,entity/text/news/tweet/38731,0,0,1,0
33761260,entity/text/news/tweet/38731,0,1,0,0
31827582,entity/text/news/tweet/38731,0,0,1,0
2143114,entity/text/news/tweet/38731,1,0,0,0
19913374,entity/text/news/tweet/38731,0,1,0,0
31861996,entity/text/news/tweet/38731,0,1,0,0
15577915,entity/text/news/tweet/38731,0,0,1,0
18990100,entity/text/news/tweet/38731,0,0,1,0
21490235,entity/text/news/tweet/38731,0,0,1,0
20312760,entity/text/news/tweet/38731,0,0,1,0
27753923,entity/text/news/tweet/38731,0,0,1,0
32292681,entity/text/news/tweet/38731,0,1,0,0
33427067,entity/text/news/tweet/38731,0,1,0,0
32352104,entity/text/news/tweet/38731,0,0,1,0
31827582,entity/text/news/tweet/38731,0,0,1,0
2143114,entity/text/news/tweet/38731,1,0,0,0
33761260,entity/text/news/tweet/38731,0,0,1,0
19913374,entity/text/news/tweet/38731,0,1,0,0
31861996,entity/text/news/tweet/38731,0,1,0,0
15577915,entity/text/news/tweet/38731,0,0,1,0
18990100,entity/text/news/tweet/38731,0,0,1,0
21490235,entity/text/news/tweet/38731,0,0,1,0
20312760,entity/text/news/tweet/38731,1,0,0,0
27753923,entity/text/news/tweet/38731,0,0,1,0
33294824,entity/text/news/tweet/38731,0,1,0,0
33565158,entity/text/news/tweet/38731,0,1,0,0
13581319,entity/text/news/tweet/38678,1,0,0,0
32292681,entity/text/news/tweet/38678,0,1,0,0
30544555,entity/text/news/tweet/38678,0,0,1,0
33427067,entity/text/news/tweet/38678,0,1,0,0
32352104,entity/text/news/tweet/38678,0,1,0,0
31827582,entity/text/news/tweet/38678,1,0,0,0
33761260,entity/text/news/tweet/38678,1,0,0,0
2143114,entity/text/news/tweet/38678,1,0,0,0
19913374,entity/text/news/tweet/38678,0,1,0,0
31861996,entity/text/news/tweet/38678,0,1,0,0
15577915,entity/text/news/tweet/38678,0,0,1,0
18990100,entity/text/news/tweet/38678,0,0,1,0
21490235,entity/text/news/tweet/38678,0,0,1,0
20312760,entity/text/news/tweet/38678,1,0,0,0
27753923,entity/text/news/tweet/38678,0,0,1,0
32292681,entity/text/news/tweet/38678,0,1,0,0
33427067,entity/text/news/tweet/38678,0,1,0,0
32352104,entity/text/news/tweet/38678,0,1,0,0
2143114,entity/text/news/tweet/38678,1,0,0,0
31827582,entity/text/news/tweet/38678,0,0,1,0
33761260,entity/text/news/tweet/38678,0,1,0,0
19913374,entity/text/news/tweet/38678,0,1,0,0
31861996,entity/text/news/tweet/38678,0,1,0,0
15577915,entity/text/news/tweet/38678,0,0,1,0
18990100,entity/text/news/tweet/38678,1,0,0,0
21490235,entity/text/news/tweet/38678,1,0,0,0
20312760,entity/text/news/tweet/38678,1,0,0,0
27753923,entity/text/news/tweet/38678,0,0,1,0
33294824,entity/text/news/tweet/38678,0,1,0,0
32424428,entity/text/news/tweet/38678,0,0,1,0
33294824,entity/text/news/tweet/38767,0,1,0,0
32424428,entity/text/news/tweet/38767,1,0,0,0
3587109,entity/text/news/tweet/38767,0,1,0,0
33538351,entity/text/news/tweet/38767,0,1,0,0
31256687,entity/text/news/tweet/38767,0,1,0,0
23503585,entity/text/news/tweet/38767,0,1,0,0
30137403,entity/text/news/tweet/38767,0,1,0,0
22166359,entity/text/news/tweet/38767,1,0,0,0
21665495,entity/text/news/tweet/38767,0,1,0,0
16101132,entity/text/news/tweet/38767,0,1,0,0
20113482,entity/text/news/tweet/38767,1,0,0,0
33386576,entity/text/news/tweet/38767,0,0,0,1
8260660,entity/text/news/tweet/38767,0,0,1,0
31613324,entity/text/news/tweet/38767,0,1,0,0
20043586,entity/text/news/tweet/38767,1,0,0,0
33294824,entity/text/news/tweet/38767,0,1,0,0
32424428,entity/text/news/tweet/38767,0,0,1,0
3587109,entity/text/news/tweet/38767,0,1,0,0
33538351,entity/text/news/tweet/38767,0,1,0,0
31256687,entity/text/news/tweet/38767,0,1,0,0
23503585,entity/text/news/tweet/38767,0,1,0,0
30137403,entity/text/news/tweet/38767,0,1,0,0
22166359,entity/text/news/tweet/38767,1,0,0,0
21665495,entity/text/news/tweet/38767,0,1,0,0
16101132,entity/text/news/tweet/38767,0,1,0,0
20113482,entity/text/news/tweet/38767,0,0,1,0
33386576,entity/text/news/tweet/38767,0,0,1,0
8260660,entity/text/news/tweet/38767,0,0,1,0
31613324,entity/text/news/tweet/38767,0,1,0,0
20043586,entity/text/news/tweet/38767,1,0,0,0
33294824,entity/text/news/tweet/38739,0,1,0,0
32424428,entity/text/news/tweet/38739,1,0,0,0
3587109,entity/text/news/tweet/38739,0,1,0,0
33538351,entity/text/news/tweet/38739,1,0,0,0
31256687,entity/text/news/tweet/38739,0,1,0,0
23503585,entity/text/news/tweet/38739,0,1,0,0
30137403,entity/text/news/tweet/38739,0,1,0,0
22166359,entity/text/news/tweet/38739,1,0,0,0
21665495,entity/text/news/tweet/38739,0,1,0,0
16101132,entity/text/news/tweet/38739,0,1,0,0
20113482,entity/text/news/tweet/38739,1,0,0,0
33386576,entity/text/news/tweet/38739,1,0,0,0
8260660,entity/text/news/tweet/38739,0,1,0,0
31613324,entity/text/news/tweet/38739,0,1,0,0
20043586,entity/text/news/tweet/38739,1,0,0,0
13581319,entity/text/news/tweet/38739,1,0,0,0
32292681,entity/text/news/tweet/38739,0,1,0,0
30544555,entity/text/news/tweet/38739,1,0,0,0
33427067,entity/text/news/tweet/38739,1,0,0,0
32352104,entity/text/news/tweet/38739,0,1,0,0
31827582,entity/text/news/tweet/38739,1,0,0,0
33761260,entity/text/news/tweet/38739,1,0,0,0
2143114,entity/text/news/tweet/38739,1,0,0,0
19913374,entity/text/news/tweet/38739,0,1,0,0
31861996,entity/text/news/tweet/38739,0,1,0,0
15577915,entity/text/news/tweet/38739,0,0,1,0
18990100,entity/text/news/tweet/38739,1,0,0,0
21490235,entity/text/news/tweet/38739,0,0,1,0
20312760,entity/text/news/tweet/38739,1,0,0,0
27753923,entity/text/news/tweet/38739,0,0,1,0
31906954,entity/text/news/tweet/38818,0,1,0,0
27934334,entity/text/news/tweet/38818,1,0,0,0
30901412,entity/text/news/tweet/38818,1,0,0,0
29849805,entity/text/news/tweet/38818,1,0,0,0
4711962,entity/text/news/tweet/38818,0,1,0,0
28513920,entity/text/news/tweet/38818,0,0,0,1
33467170,entity/text/news/tweet/38818,0,0,1,0
33727304,entity/text/news/tweet/38818,1,0,0,0
17950689,entity/text/news/tweet/38818,0,1,0,0
24449707,entity/text/news/tweet/38818,1,0,0,0
14353703,entity/text/news/tweet/38818,1,0,0,0
29155723,entity/text/news/tweet/38818,0,1,0,0
33271440,entity/text/news/tweet/38818,0,0,0,1
13581319,entity/text/news/tweet/38818,1,0,0,0
30544555,entity/text/news/tweet/38818,0,1,0,0
13581319,entity/text/news/tweet/38818,1,0,0,0
32292681,entity/text/news/tweet/38818,0,1,0,0
30544555,entity/text/news/tweet/38818,1,0,0,0
33427067,entity/text/news/tweet/38818,1,0,0,0
32352104,entity/text/news/tweet/38818,1,0,0,0
33761260,entity/text/news/tweet/38818,1,0,0,0
31827582,entity/text/news/tweet/38818,1,0,0,0
2143114,entity/text/news/tweet/38818,0,0,1,0
19913374,entity/text/news/tweet/38818,0,1,0,0
31861996,entity/text/news/tweet/38818,0,1,0,0
15577915,entity/text/news/tweet/38818,0,0,1,0
18990100,entity/text/news/tweet/38818,1,0,0,0
21490235,entity/text/news/tweet/38818,1,0,0,0
20312760,entity/text/news/tweet/38818,1,0,0,0
27753923,entity/text/news/tweet/38818,0,0,1,0
31906954,entity/text/news/tweet/38645,0,1,0,0
27934334,entity/text/news/tweet/38645,0,1,0,0
30901412,entity/text/news/tweet/38645,0,0,1,0
29849805,entity/text/news/tweet/38645,1,0,0,0
4711962,entity/text/news/tweet/38645,0,1,0,0
28513920,entity/text/news/tweet/38645,0,1,0,0
33467170,entity/text/news/tweet/38645,1,0,0,0
33727304,entity/text/news/tweet/38645,0,0,1,0
17950689,entity/text/news/tweet/38645,0,1,0,0
24449707,entity/text/news/tweet/38645,0,0,1,0
14353703,entity/text/news/tweet/38645,0,0,1,0
33271440,entity/text/news/tweet/38645,0,0,0,1
29155723,entity/text/news/tweet/38645,0,1,0,0
13581319,entity/text/news/tweet/38645,1,0,0,0
30544555,entity/text/news/tweet/38645,0,0,1,0
32292681,entity/text/news/tweet/38908,0,1,0,0
33427067,entity/text/news/tweet/38908,1,0,0,0
32352104,entity/text/news/tweet/38908,0,1,0,0
31827582,entity/text/news/tweet/38908,1,0,0,0
2143114,entity/text/news/tweet/38908,1,0,0,0
33761260,entity/text/news/tweet/38908,1,0,0,0
19913374,entity/text/news/tweet/38908,0,1,0,0
31861996,entity/text/news/tweet/38908,0,1,0,0
15577915,entity/text/news/tweet/38908,0,0,1,0
18990100,entity/text/news/tweet/38908,1,0,0,0
21490235,entity/text/news/tweet/38908,0,0,1,0
20312760,entity/text/news/tweet/38908,1,0,0,0
27753923,entity/text/news/tweet/38908,0,0,1,0
33294824,entity/text/news/tweet/38908,0,1,0,0
32424428,entity/text/news/tweet/38908,1,0,0,0
32292681,entity/text/news/tweet/38650,0,1,0,0
33427067,entity/text/news/tweet/38650,0,1,0,0
32352104,entity/text/news/tweet/38650,0,0,0,1
31827582,entity/text/news/tweet/38650,1,0,0,0
2143114,entity/text/news/tweet/38650,1,0,0,0
33761260,entity/text/news/tweet/38650,1,0,0,0
19913374,entity/text/news/tweet/38650,0,1,0,0
31861996,entity/text/news/tweet/38650,0,1,0,0
15577915,entity/text/news/tweet/38650,0,0,1,0
18990100,entity/text/news/tweet/38650,0,0,1,0
21490235,entity/text/news/tweet/38650,0,0,1,0
20312760,entity/text/news/tweet/38650,0,0,1,0
27753923,entity/text/news/tweet/38650,0,0,1,0
33294824,entity/text/news/tweet/38650,0,1,0,0
31256687,entity/text/news/tweet/38650,0,1,0,0
31906954,entity/text/news/tweet/38599,0,1,0,0
27934334,entity/text/news/tweet/38599,0,1,0,0
30901412,entity/text/news/tweet/38599,1,0,0,0
29849805,entity/text/news/tweet/38599,1,0,0,0
4711962,entity/text/news/tweet/38599,0,1,0,0
28513920,entity/text/news/tweet/38599,0,1,0,0
33467170,entity/text/news/tweet/38599,1,0,0,0
33727304,entity/text/news/tweet/38599,0,0,1,0
17950689,entity/text/news/tweet/38599,0,1,0,0
24449707,entity/text/news/tweet/38599,1,0,0,0
14353703,entity/text/news/tweet/38599,0,0,1,0
29155723,entity/text/news/tweet/38599,0,1,0,0
33271440,entity/text/news/tweet/38599,0,0,0,1
13581319,entity/text/news/tweet/38599,1,0,0,0
30544555,entity/text/news/tweet/38599,0,1,0,0
32292681,entity/text/news/tweet/38756,0,1,0,0
33427067,entity/text/news/tweet/38756,1,0,0,0
32352104,entity/text/news/tweet/38756,0,1,0,0
31827582,entity/text/news/tweet/38756,1,0,0,0
2143114,entity/text/news/tweet/38756,1,0,0,0
33761260,entity/text/news/tweet/38756,1,0,0,0
19913374,entity/text/news/tweet/38756,0,1,0,0
31861996,entity/text/news/tweet/38756,0,1,0,0
15577915,entity/text/news/tweet/38756,0,0,1,0
18990100,entity/text/news/tweet/38756,1,0,0,0
21490235,entity/text/news/tweet/38756,0,0,1,0
20312760,entity/text/news/tweet/38756,1,0,0,0
27753923,entity/text/news/tweet/38756,0,0,1,0
33294824,entity/text/news/tweet/38756,0,1,0,0
31256687,entity/text/news/tweet/38756,0,1,0,0
31906954,entity/text/news/tweet/38994,0,1,0,0
27934334,entity/text/news/tweet/38994,1,0,0,0
30901412,entity/text/news/tweet/38994,1,0,0,0
29849805,entity/text/news/tweet/38994,0,1,0,0
4711962,entity/text/news/tweet/38994,0,1,0,0
28513920,entity/text/news/tweet/38994,0,1,0,0
33467170,entity/text/news/tweet/38994,1,0,0,0
33727304,entity/text/news/tweet/38994,1,0,0,0
17950689,entity/text/news/tweet/38994,0,1,0,0
24449707,entity/text/news/tweet/38994,1,0,0,0
14353703,entity/text/news/tweet/38994,1,0,0,0
29155723,entity/text/news/tweet/38994,1,0,0,0
33271440,entity/text/news/tweet/38994,0,0,0,1
13581319,entity/text/news/tweet/38994,1,0,0,0
30544555,entity/text/news/tweet/38994,0,1,0,0
31906954,entity/text/news/tweet/38874,0,1,0,0
27934334,entity/text/news/tweet/38874,0,1,0,0
29849805,entity/text/news/tweet/38874,0,0,1,0
30901412,entity/text/news/tweet/38874,0,1,0,0
4711962,entity/text/news/tweet/38874,0,1,0,0
28513920,entity/text/news/tweet/38874,0,0,0,1
33467170,entity/text/news/tweet/38874,0,1,0,0
33727304,entity/text/news/tweet/38874,0,1,0,0
17950689,entity/text/news/tweet/38874,0,1,0,0
24449707,entity/text/news/tweet/38874,1,0,0,0
14353703,entity/text/news/tweet/38874,0,0,1,0
29155723,entity/text/news/tweet/38874,0,1,0,0
33271440,entity/text/news/tweet/38874,0,0,0,1
24043308,entity/text/news/tweet/38874,0,1,0,0
33761260,entity/text/news/tweet/38874,0,0,1,0
30544555,entity/text/news/tweet/38874,0,1,0,0
31906954,entity/text/news/tweet/38874,0,1,0,0
27934334,entity/text/news/tweet/38874,1,0,0,0
29849805,entity/text/news/tweet/38874,0,0,1,0
30901412,entity/text/news/tweet/38874,1,0,0,0
4711962,entity/text/news/tweet/38874,0,1,0,0
28513920,entity/text/news/tweet/38874,0,0,0,1
33467170,entity/text/news/tweet/38874,1,0,0,0
33727304,entity/text/news/tweet/38874,1,0,0,0
17950689,entity/text/news/tweet/38874,0,1,0,0
24449707,entity/text/news/tweet/38874,1,0,0,0
14353703,entity/text/news/tweet/38874,0,0,1,0
29155723,entity/text/news/tweet/38874,1,0,0,0
33271440,entity/text/news/tweet/38874,0,0,0,1
24043308,entity/text/news/tweet/38874,0,1,0,0
33761260,entity/text/news/tweet/38874,0,1,0,0
30544555,entity/text/news/tweet/38874,1,0,0,0
31906954,entity/text/news/tweet/38766,0,1,0,0
27934334,entity/text/news/tweet/38766,0,0,1,0
30901412,entity/text/news/tweet/38766,0,0,1,0
29849805,entity/text/news/tweet/38766,0,0,1,0
4711962,entity/text/news/tweet/38766,0,1,0,0
28513920,entity/text/news/tweet/38766,0,1,0,0
33467170,entity/text/news/tweet/38766,0,0,1,0
33727304,entity/text/news/tweet/38766,0,0,1,0
17950689,entity/text/news/tweet/38766,0,1,0,0
24449707,entity/text/news/tweet/38766,0,0,1,0
14353703,entity/text/news/tweet/38766,1,0,0,0
29155723,entity/text/news/tweet/38766,0,0,1,0
33271440,entity/text/news/tweet/38766,0,0,0,1
13581319,entity/text/news/tweet/38766,0,0,1,0
30544555,entity/text/news/tweet/38766,0,0,1,0
32292681,entity/text/news/tweet/38766,0,1,0,0
33427067,entity/text/news/tweet/38766,0,1,0,0
32352104,entity/text/news/tweet/38766,0,0,1,0
31827582,entity/text/news/tweet/38766,0,0,1,0
2143114,entity/text/news/tweet/38766,1,0,0,0
33761260,entity/text/news/tweet/38766,0,1,0,0
19913374,entity/text/news/tweet/38766,0,1,0,0
31861996,entity/text/news/tweet/38766,0,1,0,0
